p,a,b,
0.09213325873270106,0.7208387418127302,-0.30572212722266845,
0.3433566446851363,-0.8104573968557875,-0.17158733680794858,
0.4902306830447879,0.33780429909559095,-0.8353380969486559,
0.9983169186715197,-0.31766572431889206,-0.28976060896768985,
0.4170539745825419,0.5707514749667348,-0.14843652537784946,
0.3248843993092412,-0.1417416281244568,-0.7504140914825908,
0.048793646721863315,0.37297547818501564,0.05365688608456165,
0.46723415211505526,-0.9451603196938487,-0.9128557762110909,
0.2523341119702074,-0.2918282236511609,0.9221593672411417,
0.16278761952124382,-0.8399694858027267,0.37058324226846806,
0.1363532924231359,0.33067246169371156,-0.4204322390801982,
0.24172019773928274,0.7141489074456264,-0.4227503828741579,
0.15397892425722984,-0.15297477653540392,0.44250961606801753,
0.47744939978744877,0.18114476517829425,-0.7961128781992755,
0.25897961989980284,-0.05088029767436075,0.30323208780154776,
0.2148024905006577,0.3666734680647814,0.6196766565540315,
4.0803920398024796E-4,-0.08390546090848172,-0.8973170601956146,
0.004444995522387662,0.13322471651482926,0.5033975008593041,
0.08197727990800693,-0.03470840754227411,-0.5215879664917555,
0.02315277598450333,0.0953955145672507,-0.44531395595771395,
0.0070107598175709815,-0.18537220908527696,-0.5183986038288666,
0.6241376061200106,0.4003558366032902,0.3719280054216103,
9.889357949161833E-4,0.2819479909767304,0.8077558767841193,
0.32131391706112533,0.23410292589608828,-0.4916386585020729,
0.06516412998158631,0.4365346847342415,-0.10481006134039084,
0.5247430417736451,-0.4693326459826883,0.2502390817125515,
0.0036353074632923363,-0.854940910134544,-0.8511802972104439,
0.5535544075304315,-0.15093143205076331,-0.7358312932398687,
0.0058730793107483244,-0.009912656940217701,0.4328973880668201,
0.18589453114434173,0.2143371358099957,-0.8164913818279314,
0.03444690591380232,0.06638260679702634,0.5776232696557491,
0.030242169304786102,-0.3896281439951601,0.19438980568847763,
0.9296063323796006,0.20182466307619884,-0.7191484483419657,
0.7245378821043584,-0.1469773674146817,0.4926198372305344,
0.9291096721470733,0.5355292561967158,-0.2148844341254985,
0.18705734590057008,-0.4574042009219095,-0.699966129715994,
0.1795378659192004,-0.8028469712296569,0.6726849902231944,
0.9860368206471308,0.49525253267820246,0.7718462326513449,
0.06096676276450012,0.3772753679782095,0.13663188114498825,
0.5050056317293379,0.19267351324996485,0.8784875299469421,
0.0453743868779178,0.8522914536367632,-0.26884851399424825,
0.06912979920259724,-0.37503673077347166,0.553185971580284,
0.9552999084935929,-0.9741093552660718,-0.48898885077802756,
0.9235699346512671,-0.19676710195027125,-0.5599205960837454,
1.3790787205629682E-4,0.24326252024932904,-0.15303917230377517,
0.3675362562143697,-0.3522177204178214,-0.06971806753478438,
0.6529956542915168,0.39007137419440285,0.48248079179051184,
0.5535321987019738,-0.3229430347933615,-0.8819949750989193,
0.7568270241117613,-0.41293514166245515,0.08439116362660082,
0.31143559937683624,0.9350346071782649,0.3818563396786392,
0.020875939052753666,0.7065122099410441,-0.7209971269253279,
0.10015127972906901,0.4126191984383545,-0.9231626679202691,
0.0299596529235779,0.8877538645344838,0.9016439267968077,
0.080937631032043,0.8959381971026814,-0.43817951524018817,
0.056908737241496817,-0.352021743433659,0.21260903903466932,
0.3236256890483064,-0.07367919994099825,-0.8289506514474361,
0.1694360559196794,-0.051183045208738065,0.761002060163742,
0.01908167475792357,0.386841641443624,0.9830179938807528,
0.9247682054402184,-0.7243812687280351,-0.6145100970185036,
0.28068020241025404,-0.3959323479729644,0.5859288636074138,
0.0023963258226501714,0.645164342002837,0.9803901795288084,
0.19216152250045096,0.6479101378511658,0.5814711816904237,
0.06382859659197417,-0.097187226552919,0.4886506685868037,
0.5430760544413233,0.2763504927418119,0.674733633012379,
0.6663464762336915,0.3121451525915113,0.898006683314952,
0.2390027580784795,0.35604214612593754,0.18957891016641293,
0.1712031842139257,-0.3179585754844312,-0.9025916627142117,
0.03786259508923653,0.09031419909676397,0.3819956269967195,
0.8175478433766316,-0.7210088009738964,0.1932257648648401,
0.2382776397055234,-0.6446963211236756,-0.04772690581649308,
0.9388207995298417,-0.04260488842397803,-0.2913573444657782,
0.4529437882864905,-0.018593352941439267,-0.13826381481359706,
0.9921858114491529,-0.6365917112756845,0.05697048685808803,
0.6156682396532523,-0.738329153547528,0.4099889458186967,
0.44594475111430115,0.23675752381287962,-0.9646524324695038,
0.40750408975131536,-0.317622358688181,0.8697763829733427,
7.420245942085411E-5,0.37057610125985274,0.821263808080068,
0.25244836932805836,-0.8562895532757131,0.19160016532913238,
0.016317543138250564,-0.829256521586647,-0.1417052682184976,
0.10917420950503647,0.5261188725954189,-0.6397824502037117,
0.7712403056817374,-0.6397147174110449,0.7228379248083399,
0.5559530107150437,0.7434487190481525,-0.6562581021615022,
0.3380779788194908,0.0036124404512818398,-0.5000738146236168,
0.025088703275579115,0.6427479945347343,0.20420583734536635,
0.10703885346619157,-0.872739451359221,0.7498375962989392,
0.4717171549103707,-0.14633784650233594,-0.8732370835205441,
0.08792555451826078,-0.1604158233186459,0.7672542132289515,
0.0744667005276936,0.3553265342748848,0.3125135638935477,
0.0071577505548097095,-0.13606581351808833,0.21143685313225502,
0.6154186881981327,0.8228444360030036,0.6078202992323842,
0.016662227845234193,0.7110323940738357,-0.9649188980068144,
0.05938960904580214,0.7054628317695646,0.4378526069809814,
0.03384162246836658,-0.5594487548526133,0.37936747112793756,
0.5548575722940665,-0.3246210019220286,-0.8691616062571401,
0.008127217448589732,0.5741908648160763,0.4469818111558377,
0.6657736235417429,-0.8185783972443432,0.9891206359424678,
0.010117025273665915,0.15665190689166453,-0.23481134512611623,
0.4839665586144196,0.28185184947213804,0.5759094536975389,
0.3850511470059792,0.5183595329058093,-0.3435426304612754,
0.2708555593638073,0.9196732891446862,-0.788204664792207,
0.22087385633530962,-0.7964481520999256,-0.9049422675046588,
0.5502791684629339,0.4033123599128001,-0.5571421056960333,
0.07244945640882434,0.8875918538968193,0.7690085239622597,
0.3425605893350399,0.5882668287139077,0.27337893803994584,
0.1717551230042107,-0.7754634446599666,0.42517061659365196,
0.314369318968095,0.0575264515616305,0.9802178922104703,
0.15309733353892174,-0.6217246495160638,-0.0233230065744372,
0.2748745657481177,-0.6729045518724315,0.17253306579492267,
0.23582956209503395,-0.5409368081908825,0.24531652250559954,
0.103612621798369,0.6686187074918879,0.3866734916679273,
0.8520959244302717,0.0955698403951446,-0.15970999223111182,
0.6888528221773347,0.7187275426401007,0.7185739666453621,
0.05648838953575407,0.4930657094897075,0.19319078041219284,
0.5742645041533002,0.5886055683267095,-0.04063675597980154,
0.1973195312187013,-0.14201924780400832,-0.6515698061013768,
6.477615267222695E-4,0.5315561382257794,-0.7548276830908527,
0.12399229689152065,0.14629458759514558,0.4845175762596905,
0.7999519755854487,-0.38924639161703256,-0.21282173505327107,
0.7623252873116981,0.5936031083738387,-0.5538357371615323,
3.906064988823648E-4,-0.20021250758834763,0.8224973929886754,
0.04832726135489404,0.9583354643908757,-0.18148311967930741,
0.7106229907089059,0.7227722844012181,0.8474486612113696,
0.002715292973194277,-0.3679632063666276,-0.5466843918312301,
0.727988513349502,0.7657498677139931,0.8223656606924226,
0.17841650155604816,0.7767138348638551,-0.4490954179566029,
0.019850152767888974,0.20405708905552777,-0.4969616015232694,
0.005084444088466947,0.7591986853160044,0.9661558436047439,
0.9524916020602606,-0.8366033373470387,-0.4323884911452167,
0.7385867301002497,-0.07573835402523321,0.4926356541525727,
0.04762518921073432,-0.7369834066159289,0.8459622974047787,
0.3563635485881771,0.8081266119503578,-0.1917190031777125,
0.14264084485595768,0.7793911650982788,0.9540580499147389,
0.08779936498034427,-0.08508875320531306,-0.5862287119076659,
0.446433702477265,0.5028041784043997,0.6317086755833967,
0.2085073886903454,0.8121357569530891,-0.2772623877793061,
0.6825244686409669,-0.5862215730442502,-0.9543960168658945,
0.1907589061105455,-0.6217190876797016,0.0345829368124706,
0.046223025697656114,-0.7371300469872972,0.8845963612687846,
0.17114785597586124,-0.4684200039126316,0.16980846520997694,
0.02446315061037267,0.3274538013972581,0.6017562429528891,
0.20200766882884558,0.7567684325967456,0.2921973789124961,
0.23194341348374004,-0.793074643303417,-0.1836807109985923,
0.023964930236772732,0.3740238118522232,-0.8940061592124242,
0.26645673412651966,0.8045679906778374,0.6907818943217752,
0.22513421162695132,-0.23338133448417042,0.19322444720795584,
0.028620716415721545,-0.09245979229570711,0.7191535060568361,
0.6472903013234599,0.9143094855419847,0.30835715558977506,
1.7517372209630662E-4,-0.3400538289323234,0.9047515278576277,
0.237702895603861,0.5457584340115709,-0.827118620781695,
0.2573833078883378,0.4938763491588316,-0.8010220528045604,
0.16538391992366128,0.9432996662833721,0.76017830533633,
0.6443922732178431,0.42721353684856433,0.7965928513808862,
0.5682827960071226,-0.5442352768338807,0.9094399002227065,
0.2821392405682588,0.9467653962315175,0.1693088434681509,
0.2052939296443004,0.30294481812625684,0.13675705328400967,
0.7850042460466853,0.3250038258935046,0.6325173998289417,
0.15477963920421783,-0.020210565043715434,0.8523363286864598,
0.2819372968561312,0.5217018270058376,-0.5293286209003958,
0.6499103829781545,0.4869579822735044,-0.7102976603694511,
0.07179837578707185,0.7686239025665178,0.36913837376366954,
0.2517593653228141,-0.8239814692853462,-0.7968197480749424,
0.0018007822154307268,-0.46400260333469956,-0.23663451617399023,
0.06615386815527283,0.9663790635666585,0.7035172032408901,
0.9198095222656917,-0.8704228365536466,0.2995631940411376,
0.16707638892201496,0.713601687221975,0.4308896436836662,
0.37903634435541256,0.9552953951351868,0.8273553448646884,
0.03355081965936013,-0.27449457355724327,-0.6079548145640032,
0.6070798576597267,0.10163775538419739,0.9813177539090621,
0.0020711391621350767,0.959186177998355,0.7684782806103496,
0.0031859359584229382,-0.3009366269501035,0.03775818758474192,
0.410581987894524,0.33317889019657554,-0.852286592501823,
0.1633957228407423,-0.5467189608303433,0.6124993661414608,
0.6015070951089219,0.9255127190924046,0.9179960378271395,
2.989182067114735E-4,0.04641261868475488,0.8678635784263209,
0.4096122991746506,-0.3851161239115042,0.31443612446869973,
0.01661446641004817,0.2289285774087535,0.640918916643026,
0.0024498603058816034,-0.7590591805262301,-0.7038959705043322,
0.08755757316938673,0.25792014671936325,-0.3978589004602904,
0.05735782000305998,0.9312323962315652,-0.2991455489273238,
0.26774884263438464,0.2136609213740237,0.3081411460286012,
0.6723380676880083,0.8909720357791404,0.4140731918480747,
0.41572429866650773,0.6727233366536687,-0.5690673759500213,
0.9789783645621282,0.6607900212083346,0.6808946197648273,
0.8491406817653913,-0.9765041329849975,-0.5881275762175653,
0.14927822612283786,-0.749578324212022,0.2366926574631767,
0.1636499335370103,-0.0752199833889029,-0.9507068930047107,
0.060886173230444644,-0.6364593039413102,0.6903106481949808,
0.0718420934419763,0.15466966067925947,-0.8571309854174232,
3.024270154215376E-4,-0.194047590359135,-0.22857886217279932,
0.1091581674215608,-0.44861530911016145,0.016336107214577122,
0.8050204928365026,0.9209856855329475,0.01530255652575585,
0.8556939160113494,-0.4785697373681719,0.8092237058521814,
0.1771204809761734,-0.5107736239085949,-0.4437204831524195,
0.5362741253532372,0.31115822891735445,0.4087689516349753,
0.07228975748242233,0.11777313278962676,0.3320605443300768,
0.6013183340540889,0.9885776065160603,-0.5438392774792238,
0.19135457023455868,0.4274445534414333,0.4638821921832281,
0.5542193808651268,0.6351046063571939,0.11595329627044104,
0.4296329393184412,0.9290892321544952,0.27030903582964805,
0.3091002286564451,0.05033363484175779,-0.1578610192685015,
0.6484220988319345,-0.22965760714560113,0.6490090966906941,
0.12534641847487984,0.8147909041048795,0.31085803955643887,
0.4816786215949928,-0.18530601821574355,-0.8473528156335206,
0.9413627784763651,-0.058674698561719474,0.05010820604945221,
0.02929838322315953,-0.1215891927536723,0.2960478713619219,
0.28076734064800163,0.7159461018404611,0.5209147896669473,
0.003499122012028001,-0.8631938425409158,-0.4504662290084902,
0.46911235005930185,0.5338961800461131,0.26371747933902,
0.24990910861582982,-0.02975237858167601,0.29521614476522107,
0.5593067186605373,-0.7119799109897655,0.809117554216708,
0.2284490015921295,0.7848340278723491,-0.564937391145975,
0.19133989839670745,0.9934727180839225,-0.24572561439377139,
0.1037374608079068,-0.9541073769341883,-0.21512468149853015,
0.006662025448310364,-0.18495605887107547,0.5861595267166699,
0.09717047598681242,-0.6477390327141288,-0.560502627103233,
0.19202808119286843,0.5876826389648739,-0.24631945310754277,
0.2786250756025679,-0.34991197895972004,0.5492107023742472,
0.42663148589510774,0.47072683463744047,0.795890034946972,
0.2922652870538533,-0.6545821756948023,0.7761088681466979,
0.23745847174984566,0.9997563634650963,-0.7999617557748948,
0.16675026270487905,-0.5503795423200357,-0.8518100218021052,
0.11965198309575714,0.7175347358706814,0.13719858832761433,
0.56220954334685,-0.014899533568478729,0.6990952409211662,
0.1423849158534552,0.47183552651928196,0.8057992692617693,
0.9076539041632351,0.8727604811895582,0.6978604907372112,
0.3321671665181165,-0.7603147732065421,0.699084027784244,
0.06664875655135424,0.08125685447356945,-0.13172889920628728,
0.2517235102889463,0.29946370287865753,0.1725967524533103,
0.06902622726352509,0.8286830435157992,-0.4655546788999423,
0.08723018895631877,0.03054201844853499,0.49727424289755007,
0.029876359630180455,0.8576629713602766,-0.04218277238451784,
0.019820226587121695,-0.5060918604592672,-0.7156445469889479,
0.03000582237441417,-0.4649637003279641,0.9651188869022176,
0.24149640478305587,-0.23513783485978146,0.02738760373077387,
0.4498641832378211,-0.6989667799583728,-0.6881362618216613,
0.07444724244834743,0.8171897024392265,0.9725367622342918,
0.2058499863226057,0.5507492581546571,-0.19536828320210198,
0.1728546740336314,0.4722418883911883,-0.40650735198050647,
0.28680170353379214,0.6437234852516889,0.29581322123123943,
0.981813914944993,-0.04601347389355426,-0.8669314790073728,
0.00529150292152201,0.8711078112136164,0.29169044790442045,
0.3798996009553624,-0.622438579154319,0.6594511836777304,
0.4266154580814265,0.5995544237635069,0.468440258002806,
0.127315162795589,-0.333091900356949,0.8744229608936152,
0.12938172408677143,-0.6983110516927349,-0.5316925496105385,
0.6059049540789346,-0.0875619250417321,-0.24375594306406945,
0.5882192705230469,-0.12982212128944748,-0.7044941710204549,
0.31348355782529364,0.24689318330102772,0.006817305220972791,
0.6029405080202143,0.8538909582698355,-0.14803072649391602,
0.10801901026630482,-0.6357412004651164,-0.7723971446949474,
0.2998347185360853,-0.661231598843607,-0.37338330162619404,
0.1891178468223339,-0.4461500875545348,0.07206472664125685,
0.15500986144647905,0.5322876027192938,0.8471495225511396,
0.68634337795106,-0.7683385127519575,0.055136006617886535,
0.35893652567897116,0.5298352509519233,-0.25412076456615806,
0.06052248983852698,0.5734657545337829,-0.5684246972216429,
0.026830961526512178,0.45366398235659355,-0.16246494365317465,
0.7315598454908021,0.021739671586111564,0.13539422007896285,
0.5061206381996313,-0.7135282426441356,0.7932595172932915,
0.39674545110041015,0.3972420091190454,-0.5806306081769441,
0.20541970998672904,0.9568197665356957,0.6821390352313348,
0.19331082282699857,-0.2887474914501993,0.4871577887358598,
0.005202580780444131,-0.11289729965717266,-0.7506375611507736,
0.04831587560249975,0.25623421884541697,-0.33821740088086005,
0.05174890958404588,0.5678827116641336,-0.19147170724941387,
0.5066089319434578,-0.534441376866976,0.86897225308317,
0.7893157343678096,-0.08692838104672052,0.17136638324370046,
0.7669131138384799,-0.2875377621083377,0.139391325509288,
0.9965386459506017,0.07537613860213255,0.8618988046111853,
5.603788008093964E-7,-0.7719610965820061,-0.45390250991749026,
0.4353003899839623,-0.3778324757240785,0.9342246714422595,
0.8064765962022697,-0.3918749048064394,0.3342327636003368,
0.0043503260500189055,-0.0471003807055006,0.802849444323505,
0.005477828812273973,-0.8872890459018834,-0.17426543965753605,
0.17777318155483554,0.35953619677229054,0.7358032402911459,
0.8155252200117123,-0.4052468061371073,0.8357532067984736,
0.05344847996812974,-0.8030656313118165,-0.19945313376477514,
0.20667588604795492,-0.5405843379687032,-0.18340105211536306,
0.9253043715735781,0.2856816808977707,0.2616961666096784,
9.7096577753758E-4,0.6604852680049287,0.42584106965443347,
2.897231453634893E-6,-0.7151729607632284,-0.02244838212119249,
0.03348353053764176,-0.5831761540086373,0.4976567686677029,
0.13594547627340794,0.370840190490177,-0.7076739560233041,
0.41794012843697337,0.5099866543291272,-0.04155020675533416,
0.6514746245866808,-0.4103973064317883,-0.6259192141602548,
0.2944348815012426,0.17127149011745435,0.24807226989385778,
0.021718823286961956,-0.5362496595315249,-0.9352540211023117,
0.6098278689458563,0.11660393371306266,0.07092300018267816,
0.007667343802456068,0.29608043932635275,-0.6105957347988122,
0.09020530569318848,-0.22273942287313964,0.5775559793189444,
0.005520038792860303,-0.3696197792355165,-0.6813045133771147,
0.15499564914058728,-0.5570277116438205,-0.3254540494785578,
0.464563936664095,0.2900448750094595,0.2055695970827185,
0.013567836495474526,-0.5508213668238335,0.8880216857804235,
0.004057441584274318,0.7885258162865036,0.21292132794343632,
0.11116614561235703,0.6596531994025292,-0.46456173543061463,
0.4002176938089538,-0.42035668705832996,-0.9770090799410034,
0.008176169385508492,0.40871793071875606,-0.05946853230049576,
0.4467228447148786,-0.13692696037117136,0.6975352409183557,
0.9643603433746951,-0.010396564988578216,-0.7244543062000031,
0.9822907272105711,0.2994168801763042,0.045292460516152655,
0.33704147801550616,0.39723007862623105,-0.5139679682386826,
0.3468774228634351,0.5411019767347849,-0.8831711408599148,
0.9753450471637933,-0.2734880385230285,0.8508855102708484,
0.19349695311971585,0.6140271004978106,0.838854862226629,
0.2658777550460949,0.8141543401328826,-0.5126959254523031,
0.016181585852708746,-0.09515552976218067,0.21856816137525636,
0.2740407811232458,0.21094973461192068,-0.5859965758603907,
0.24906562994898665,-0.28034578391188636,0.7459034866108425,
0.012045828470516004,0.6528924152915927,-0.43517378011063634,
0.027927828362710086,-0.1881987606509392,-0.28482000665066143,
0.1427328863623267,0.06294423986517739,0.42890055838279895,
0.0034702374837767246,-0.6333221127956992,0.4955238783103575,
0.13918181591641138,-0.7524279773584499,0.6416608419613852,
0.10706403751547248,0.004969990818076919,-0.006697343486266272,
0.2057742984797244,0.8058533117061073,-0.7390840451123863,
0.6231771182521135,-0.01958892316524241,0.7749653644558065,
0.39331649974634686,0.5459900587402704,0.08889753678896439,
0.01410297828509998,0.610383821096629,-0.2532586534869856,
4.6063132203524435E-7,0.5641916355242778,0.11582586372848991,
0.04530127077457707,-0.7375824709003627,-0.31832331521063795,
0.30052147720535266,0.9130649990165203,0.9229439746382966,
0.9861952209517381,0.6086961724405777,0.7735960712447805,
0.0030090560527253622,0.20563504454438308,-0.5857416176973211,
0.9941404374751405,-0.024758849080442236,-0.9796741573723495,
0.04302859847653701,0.036732733953764196,0.7674944823434855,
0.007692351617657417,0.9874038103374672,-0.8907242582768118,
0.1635836818443952,-0.6665355588772344,-0.4252323441130994,
0.7387143325332893,-0.1223070669110069,0.09076546767301608,
0.0035672310798619843,-0.031166041638142294,0.5217469024827943,
0.20758014124011928,0.9164337372731592,-0.1722506944860478,
0.1146581720023739,-0.4253927934334454,-0.4518353049278636,
0.10843865163790009,-0.1067512333701186,-0.08648408708739863,
0.010307052017345747,-0.7850728412734613,-0.5592447674777656,
0.43403501337269773,-0.07764732599370938,0.7415665330147125,
0.0017989872217112454,-0.6671646662592088,-0.4883833766457193,
0.1574038553925674,0.889240092662205,0.13972476746642015,
0.2281885825273013,0.8517853427609041,-0.5446808422771547,
0.5987744780258016,-0.026494731727319865,0.6465621222033922,
0.00533544985222274,-0.10466070846677122,0.9844721095996183,
0.008011272017009054,-0.883431399197161,0.45179206088902846,
0.6812839596470406,-0.32172958091806847,-0.6926073278597895,
0.055402205562527576,-0.03487525575258954,-0.7033437977603147,
0.6169991756973885,-0.8225233932108977,0.4593386495964791,
0.894351745047664,0.2590205398300527,-0.11515437935741124,
0.1488761918593096,0.3060769576232769,-0.8492528997084801,
0.5159289302456418,0.7576053323183245,-0.17591323736218967,
0.27298306097910935,-0.8889476628158517,-0.9997053273700582,
0.5403889198647179,0.13510906060962302,0.9306193552506887,
0.07295043880838463,0.1966484858500075,-0.8712069370728937,
0.12005176376081632,-0.6512917745755704,0.6052581957501355,
0.6280746256059972,-0.8113234047129032,0.40916267791514516,
0.009564400290583896,-0.8008166328460578,-0.6008528209020925,
0.18076242206743937,-0.005985477482074897,0.6733503976383894,
0.8147344597869164,0.8058937491457028,-0.06579175482542099,
0.8359196767218431,0.8752535142566797,0.20413981194739894,
2.5513903895370978E-5,-0.03625146599769247,-0.6314339853250654,
0.992523717804146,0.8903538832059534,0.887003468112675,
0.09528827176750548,-0.8063368396564237,-0.5243936764305923,
0.7398392225875331,0.34259964823957145,0.4958265457612565,
0.1623199933669569,0.24290096696507524,-0.369009019088963,
0.14330661885312432,0.6051998779091836,0.2922204929592951,
0.10916072158614645,-0.15517378759619338,0.016085642620318863,
0.14954060250110793,-0.9968780847439263,-0.9102610404225411,
0.4019936207540919,-0.7147108888174007,0.41510870783922615,
0.5545291144751435,-0.33394036421299944,0.2028926689924675,
0.07336953847555015,0.657001397105426,0.050546365731906295,
0.14636860067835863,0.13401988492006933,-0.30282092534982064,
0.5015102339473366,-0.3467997554968256,0.0020096885833562617,
0.19343558940807587,0.019888703571244504,0.23689669760692933,
0.5737983762202651,0.3972333155558436,-0.8481886856354384,
0.024530033942312655,0.4921573300534998,-0.5415143645637972,
0.11989288167683557,0.9519838785672874,-0.2543006343825809,
0.4360808388188126,0.2800528302334264,-0.11233069499259418,
0.16747947933301868,-0.35699764280767177,0.005035035104657304,
0.949822413600417,0.5315634241364362,-0.8200480898776739,
0.8313919765129515,-0.2980215771975725,0.17003979782264733,
0.09063683476462468,-0.32825203211380427,0.5074848285411702,
4.666610251438288E-4,-0.7623091678581944,-0.33098577839130083,
0.9019686642208335,0.41903638222399286,-0.48857779971463966,
0.011929065272057544,0.5186889237391579,-0.5731383285287037,
0.13483104889916525,-0.9672108262715997,0.8154252459501463,
0.37044507176379393,0.932001278368886,-0.7658859334335497,
0.052582435717684055,0.07787582061903553,-0.6993167049583537,
0.6881401083623079,-0.2018918957487823,-0.7000438152125323,
0.6855656814253376,-0.8312943051234947,0.4284843251047419,
0.028134561261121606,-0.6224755093499261,0.7710442354117648,
0.1396935617137081,0.9629410441661013,-0.38848926864081945,
0.19518167104731063,-0.041620564444965646,0.24915565900967818,
0.0011186591720624042,-0.012825946730053994,0.5817806773980556,
0.30294691216698233,-0.2795370424919945,-0.2036949079079715,
0.07085341389853345,0.2476374120484477,0.15264118471202925,
0.160287736013091,0.12083718710438052,-0.400880090410924,
0.0029803144972403144,0.04768476941265676,-0.5205101122026354,
0.09658135903894371,0.9575424608620902,0.45065420752409735,
0.5143968582430845,0.2292951578329463,0.24274338463213274,
0.6926699219396939,-0.1836135408440993,-0.021625001187812076,
0.6588010327079276,-0.4358574869990246,-0.13754332262255975,
0.4329475373577654,0.15027968223862231,0.9381972384071082,
0.3655927988048234,0.7695266235718394,0.2517203655935121,
0.022701886234599705,-0.5581540423596225,0.8822003532838167,
0.045951900430465674,0.3166143965045556,-0.8516353818878954,
0.13747559783742205,-0.38061351080623274,-0.5115444038667336,
0.025080705980339884,-0.8494806830789157,-0.8529418924580099,
0.2269840817247293,0.9442097269212364,-0.7743751339213802,
0.6191378452930383,-0.29058037598720987,0.16162372600368502,
0.5696732316551776,-0.25508666699942006,0.7033631972421268,
0.11477052379858477,-0.23647688167018122,-0.9341607154167111,
0.7358357265956587,0.6086067840689748,0.8000584131964343,
0.19335352757195443,-0.512839285660251,-0.316509022067496,
0.6456550433519523,0.891039147112902,-0.12463549703282051,
0.02477097419578729,0.22750361079111103,0.03436271854656958,
0.7006791549839544,-0.9421842179699873,-0.6141789784834162,
0.3991460152477823,0.25570661771335534,0.12071268245404831,
2.552898745318697E-6,0.8209609242734299,-0.6533658614151447,
9.2376304563056E-4,-0.8230184340552116,-0.2703823025697356,
0.17283401176252053,0.2011143831252038,-0.9786316639842301,
0.023666973976178653,-0.5039407001700629,0.41562693753558677,
0.4091433930259481,0.25903276460943014,-0.5742676907407422,
0.7294325791607864,0.9700204998337669,-0.5049682491394876,
0.9336246585436578,0.8187458973924182,-0.6987009855793034,
0.0859736898049641,-0.15821993498583198,0.6272492177847997,
0.5090185271499763,-0.9758552328240699,0.09546077701987654,
0.16686014556942716,0.45807035688319586,0.8296125741018965,
0.6092140590551737,-0.45478476810392743,-0.8974650145545124,
0.47480861263566576,-0.7471978264509043,0.13133583796122816,
0.6123921945232415,-0.9046223485474458,-0.09897762888609396,
0.6935159606521119,-0.626019341960482,0.7032524198453383,
0.3838881158266488,-0.21062996200938744,0.6292662461850489,
0.19813001488345208,-0.32368741955141767,-0.030638697821574468,
0.05359570609118758,-0.8561058346290813,0.8994286798574163,
0.835043349813031,-0.3002152294618461,-0.27620608236254607,
0.010005799656618356,0.6054589533555612,-0.6737131910860346,
0.17964660604307614,0.12044944319829387,0.9231221973003576,
0.026806380567387933,-0.4131823816191196,-0.513662591597557,
0.021776703198669325,0.8934516584454573,0.6446310557966526,
0.003752648391342474,0.8910369271703353,0.21019746767165004,
0.8796936206126054,0.9344316294220125,0.40597496673262023,
0.8961696885293544,-0.6971553861042739,0.3750431127548899,
0.019598088729603155,-0.8579075366389761,-0.5256430447619291,
0.05284863514240981,-0.3968451030622975,0.8348886760705521,
0.7903363135077729,0.5233473081846072,0.9494853512286439,
0.8386163407089714,0.5784877190118545,0.8901916408953601,
0.014407716525673794,0.1009357247377971,0.16995796715400457,
0.1400862587126977,-0.6003167093095994,-0.7353236459846824,
0.7913983456433165,-0.6593431736691464,0.34897141140005217,
0.7253694596129803,-0.6348684693475444,0.5991833214602258,
0.178708584915364,-0.4223299868960364,0.1867454616245965,
0.4227021528548938,0.8319546348689175,0.3013658003731816,
0.03328744556432567,-0.9841088731010688,-0.013969936172429698,
0.4701773259552126,0.4442401566449863,0.9602824390494282,
0.7872830621942023,-0.14492051068027734,-0.13285140575120202,
0.7726070472343215,0.33011308960755614,-0.9150880817219538,
0.8216285260050001,0.7920813790757488,-0.10557073049467758,
0.28056593365400756,-0.055783615826718425,-0.3859013407784746,
0.8149586859848257,0.9588695454213083,0.4159713624883561,
0.009396941310871463,-0.08758502603806573,0.7596146950435514,
0.08117168145493783,-0.7128231157416356,-0.46021233469382716,
0.6135817539868536,0.3477666883067152,-0.6481110715762401,
0.0056025843365496136,0.8223179264228186,-0.9624880293265095,
0.09252717942617168,-0.03492402854759491,-0.33736275942571337,
0.3982333629952757,0.1749108132281929,0.47937014492894536,
0.8631121426717019,-0.3167714253956817,-0.4168671701960336,
0.3986846966435259,0.5356890770111582,0.10814357524963314,
0.19535351115774136,0.8231260967210181,0.8469646868435861,
0.2211808588877866,0.15217284105248918,0.3051136511433843,
0.5229957656302204,-0.2660690487884969,-0.5019927214385158,
0.9163320526441289,0.4470688408359982,-0.9139957886560859,
0.9792102282024809,-0.05421575190890593,-0.7293832131490556,
0.7454651293244733,-0.8429232715535953,-0.012030448010831751,
0.058223276449839635,-0.4842717252507236,0.5844783473384241,
0.012484432568653583,0.9587460004309392,0.059391090917111145,
0.5776085321105052,0.9225339734787228,-0.07037917166229724,
0.5565604314903356,0.872239317599592,-0.1575227246651172,
0.022517879654144028,-0.4556086443340559,0.7578255271675634,
0.49620087393760215,-0.6002018478527813,-0.22082958272436404,
0.590287854337724,-0.8334676891858614,0.835472373056144,
0.9513889359670414,-0.6430909867032655,0.1926470115487846,
0.07002972813729498,0.12250644288800738,-0.8178133291130711,
0.14583481836695786,0.1660819517890162,-0.18949341700406075,
0.028488821087479507,0.014264602250697589,0.3561895566111246,
0.14122165838987802,-0.09516381544747654,0.7452937051808277,
0.05762141543496093,-0.2311325094417107,0.17639065294046508,
