skilled,tired,testPerformance,
false,false,67.89346319731656,
false,true,27.23769950674832,
false,true,28.22233194502924,
true,true,60.971017420176935,
true,true,70.17819546002303,
false,false,67.84872112161304,
false,false,65.25731785654433,
false,false,66.43187687840704,
false,true,27.510526611115942,
false,false,70.88815617859616,
false,false,68.14753287503578,
false,false,67.46699670099143,
false,true,29.51360166173629,
false,false,68.63505904243229,
false,false,68.53757921353791,
false,false,72.33506222996466,
false,true,26.665006145287943,
false,false,69.27233101070703,
false,true,26.982565701855503,
false,true,36.97915902592886,
true,true,73.86787442174361,
false,true,29.227243518201572,
true,true,70.80807023420716,
true,false,87.18175830425864,
false,true,28.816216960819148,
false,true,29.552090780360924,
false,false,71.09247173255743,
false,true,38.57258767068642,
false,true,31.115211339546565,
false,true,23.849409152639577,
false,true,31.658103180475784,
false,true,28.047518869474178,
false,true,28.659285510089834,
false,false,70.44596406874504,
false,false,67.24199872602874,
false,false,68.79019714084413,
false,false,70.50833809723368,
false,true,35.85940815320689,
false,false,70.61846169761509,
false,false,69.77960401508922,
false,false,69.80697206328463,
false,false,73.62292439875986,
false,true,27.548807048866543,
false,true,32.28587602717461,
false,false,69.28993165998169,
true,false,88.66155886412918,
false,true,30.310301444834288,
false,false,66.40369766983011,
false,false,67.25599619243629,
true,false,87.29657909455871,
true,true,74.24793712114958,
false,false,69.25700146414933,
true,false,89.55486622449905,
false,false,73.00459747558551,
true,true,74.6283359546352,
false,false,71.73989085516176,
false,true,21.32557288683413,
true,true,73.5703358556398,
false,false,68.83466838291766,
false,true,30.461925747482702,
false,false,70.74164022460906,
false,false,67.9897664924314,
false,true,32.88600559944288,
false,true,26.982422972133367,
false,true,29.422627222581617,
false,false,66.18031051410082,
false,false,72.5794843594054,
true,true,70.22792536562666,
true,true,65.1746400049576,
false,false,69.81692665024842,
false,true,30.086182597549403,
false,true,21.482649459431553,
false,true,33.1633274682455,
false,false,71.23894042107837,
false,false,69.32285200625908,
false,true,32.02552131858265,
false,false,68.16307036376449,
false,true,23.173339797023406,
true,true,66.04873808530472,
false,true,31.85689127663315,
true,false,88.61697918604727,
false,true,30.504192897494843,
false,true,33.69286556335618,
false,true,34.677027496495214,
false,true,33.31300546926509,
false,true,27.841172584121757,
false,false,69.19906904492146,
false,true,30.907307929906107,
false,false,67.9936058863034,
false,false,73.95452565122419,
false,true,37.47286631528081,
false,true,34.131305026330004,
false,false,67.84305192284424,
false,true,36.25937812584426,
true,false,91.61474797659028,
false,false,67.47661318257923,
false,true,31.40896992089721,
false,true,35.02300176947583,
true,true,70.25585376447133,
false,false,72.7462905999502,
false,true,34.3292632370205,
false,false,70.07131458171953,
false,true,30.958514144761217,
false,false,69.20311157057739,
false,true,31.383768316808798,
false,false,70.7277545596258,
false,true,23.96511846827321,
false,false,70.41315966792313,
false,false,68.797136543868,
false,true,21.40004099196156,
false,false,72.59923850601402,
false,true,34.90642778959517,
false,true,31.879916317119264,
false,false,66.3824914036092,
false,true,26.05361586488813,
false,true,34.06224251099033,
false,false,70.73798015081614,
true,false,88.20433033813423,
false,true,28.707331815392003,
false,true,27.644478097933884,
false,true,28.987178160787305,
false,true,31.41677927321181,
false,false,70.5875445715362,
false,false,68.77026618657005,
true,true,73.43050582211013,
false,true,22.52963047831267,
false,true,32.09789337540675,
false,false,72.25081602900408,
false,true,35.62538503744351,
false,false,68.95025089786327,
false,false,71.61635944618678,
false,false,72.08685557135304,
true,false,91.55341633243577,
false,false,68.29398839974048,
true,false,95.27012508046123,
false,false,71.44795862515927,
false,true,33.69452522262521,
false,false,68.53433843476921,
false,false,70.7885404545606,
false,false,69.14310197841432,
false,false,67.35571807497105,
false,false,70.132108065747,
false,false,70.90033896374905,
false,false,69.90092538344385,
false,true,32.46040701479743,
true,false,85.43617908740846,
false,true,26.082629967624882,
true,false,85.74199035372247,
false,false,71.8889388073671,
true,false,91.10458621853677,
false,false,70.25906766304745,
false,false,70.73466860890709,
false,false,69.22041796385261,
false,false,71.47698916241312,
true,true,65.16238967761849,
false,true,30.554876241838656,
false,false,68.09977833019356,
false,true,32.23874461842719,
false,true,36.82727126922284,
false,false,69.85709120202543,
false,true,28.719011470197913,
false,false,69.93104964204406,
false,true,32.67502717182857,
false,false,71.20555770896293,
false,true,26.925992464658083,
false,true,26.88897997318759,
true,false,90.51763881964132,
false,true,34.60531790651317,
false,true,27.180495427997116,
true,false,88.37913634670278,
true,false,85.51910145691873,
false,true,24.04020654774878,
false,true,25.462323002834953,
true,false,89.1461948514997,
true,true,67.04720300375023,
false,true,27.328310674111357,
true,true,63.89034187178983,
false,false,69.62648749487185,
false,false,69.13145355268912,
false,false,73.72854776677174,
false,true,34.890146983830846,
true,false,89.02273404182164,
true,false,88.8844825683304,
false,false,68.48524221401102,
false,true,32.00762568171065,
false,false,70.19353849735317,
false,true,25.899121279938527,
false,true,32.788622886997516,
true,false,85.16747252779268,
false,true,30.496080084009225,
false,false,69.19391938666959,
false,true,24.03155587857848,
false,true,31.467561038477196,
false,true,32.29855447746976,
false,false,67.71635593002006,
true,false,92.80898556680586,
false,true,28.266650131841104,
false,false,70.06113804890924,
false,false,67.29877025711096,
true,false,87.43623871120084,
false,true,27.490868490670252,
false,true,25.672198748426474,
false,true,30.484263235592795,
false,true,28.790291763573705,
false,false,70.42409923250057,
true,false,91.95639443897035,
false,true,34.64760252828016,
false,true,32.31746507988406,
true,true,74.33202366614601,
false,false,68.92230293983998,
false,false,69.20429347830984,
false,false,71.4075737855646,
false,true,33.20916176147167,
false,false,70.2689964937563,
false,false,70.62310993211435,
false,false,71.46632081946356,
false,true,26.170875688380754,
false,true,32.75969855719477,
false,false,73.75126745423668,
true,false,88.03597615306153,
false,false,71.45953895116762,
false,false,69.9897787457928,
false,true,25.843716412798663,
false,true,33.401163296409706,
false,true,34.29600143068397,
false,false,68.75363972517438,
false,true,31.479788824185725,
false,true,37.75991853738143,
false,false,68.18299013450402,
false,false,69.39905774709057,
true,true,64.4092643524137,
false,false,72.59495179679826,
false,false,72.1172045045129,
false,false,68.37451638946806,
false,false,68.25168743779197,
false,true,26.190443603561192,
false,true,29.36870858701103,
false,false,69.21341642259284,
false,true,32.81659990664717,
true,true,68.27973573356199,
false,true,26.276394604588287,
false,true,29.948994510479476,
true,false,93.24401407808453,
false,true,31.352687880756573,
false,true,27.401894566171823,
true,false,93.74616826698285,
true,true,67.722584009174,
false,false,68.26057576096181,
false,false,67.60601524829434,
false,true,28.949808657164322,
false,false,65.73831483836072,
false,true,27.657388019557224,
true,true,66.71819106810571,
true,true,67.4331618946035,
false,true,33.8643106199713,
false,false,76.54126155892676,
false,true,27.99842562747471,
false,true,29.28418501911072,
false,false,69.10639277858141,
false,true,29.058497491402193,
true,true,73.00279058233464,
false,false,70.20378379307307,
false,true,26.105545889248173,
false,true,36.6332157810574,
false,true,34.07281912778951,
false,false,72.49464307291339,
false,true,24.81483177718638,
false,true,18.541349281683495,
false,false,67.706492883349,
false,false,71.27089658344019,
true,false,89.96628921339456,
true,false,92.06801887005666,
false,true,29.173045007252444,
false,true,22.30442115136481,
true,false,86.33820267723986,
false,true,27.072017899927122,
false,false,69.3867394316666,
false,true,29.70217113964493,
false,true,33.447950969343204,
false,false,74.83368409172559,
false,true,24.304883022801175,
false,false,70.34773240997603,
false,true,34.24843615563993,
false,true,33.05035786654983,
false,true,31.64850585758838,
false,false,68.83344583085908,
false,true,26.617814754670835,
false,true,34.49316401305017,
false,true,27.471774613294578,
false,true,34.723412693784255,
false,false,68.99853367954299,
false,true,24.86309178518384,
false,false,69.0583229478604,
false,true,30.97214991598232,
false,true,31.100575274188223,
false,false,70.14262551137956,
false,false,68.51933198768458,
true,false,91.63079871810086,
true,true,66.84644040550045,
false,false,68.19747333427664,
false,true,26.858165473292733,
false,false,70.27847864075775,
false,false,73.13635554978362,
false,true,35.40351241727581,
false,true,30.61071789432139,
false,true,35.11762163845617,
false,false,69.61692423890538,
true,false,92.9931162670173,
false,true,28.538594588504665,
false,true,33.23484472619765,
false,false,71.60851363462855,
true,true,63.91099263153298,
true,true,62.43378268339651,
false,true,31.573580777481602,
true,false,91.48914421861025,
false,true,28.000381763068635,
false,false,70.06517447324269,
true,true,74.86893160697348,
false,true,23.03413059800912,
false,false,68.01274044123167,
false,false,67.73602122431085,
false,false,74.36604369668817,
false,false,72.33505408811745,
false,true,27.97909960679373,
false,false,70.75350277074712,
false,false,67.90469310266329,
true,false,89.32273833148203,
false,true,28.331832269864492,
false,true,37.670994594798856,
false,false,68.82650677466387,
false,true,26.649384619603865,
false,false,69.26946033829158,
false,false,71.69783403748428,
false,true,29.921837832033923,
false,true,37.43104450656193,
false,false,70.65934272750096,
false,true,20.06941397056635,
true,true,74.0761680669657,
true,true,67.64535516404051,
false,true,25.94120070322638,
false,true,31.529701928670114,
false,false,69.34225438886712,
false,true,34.109306388398664,
false,true,31.813291260939195,
false,true,37.61469325992887,
false,true,32.247931800775056,
false,false,72.34774122465616,
false,false,66.48336573994352,
false,true,26.735986022707493,
false,true,34.560240599736865,
true,false,88.0372748483975,
false,true,28.682995576418683,
false,true,33.62398073572356,
false,true,30.985789871412802,
false,true,32.988155896903464,
true,false,91.86800714489836,
false,false,70.43918992877845,
false,false,67.07354079096035,
false,false,70.18700239176886,
false,false,73.86564864867648,
false,true,37.851225891949795,
true,false,83.25778790115042,
true,false,87.80894866186847,
true,false,88.20137742123549,
true,true,76.11706159212122,
false,false,67.83444569935568,
false,true,24.3775109718039,
false,false,72.02698566605169,
false,true,29.03746255935293,
false,false,73.85510111931022,
false,false,67.36278416587069,
false,false,67.62152201838893,
false,false,71.767635588118,
true,false,89.33231098520892,
true,false,90.06741467722897,
false,true,31.366092211305148,
false,false,71.3557448264208,
true,true,69.86966776717195,
false,true,26.300837979868433,
false,true,26.108581909502142,
false,false,70.67468717142299,
false,false,72.65021886470241,
true,false,91.16907766732442,
false,true,30.40775105611558,
false,false,73.45357623478645,
false,true,31.139843005000962,
false,false,73.00155596828584,
true,false,88.573055908262,
false,false,69.30344759650318,
false,false,70.53797789345565,
false,false,69.06132229526082,
false,false,73.1522038051869,
false,false,73.55193866829651,
false,false,66.78098969672016,
false,false,69.76932628637834,
false,true,33.535401172557506,
false,true,29.48205964771421,
false,false,69.73036934070161,
false,true,34.46908354784351,
true,true,72.98940103666618,
false,true,32.18573395223798,
false,true,31.9784122636333,
false,true,34.04806188869834,
false,true,30.08768406521,
false,true,35.00754813902139,
false,false,71.87905839793491,
false,true,31.2260159379505,
true,false,89.15035395314445,
false,false,69.32630129630911,
false,true,33.682148251595756,
true,false,91.70550696355733,
false,false,69.42920583614799,
false,false,73.03719327921765,
false,false,72.69409452409826,
true,true,70.31894066479704,
false,false,74.73736457700727,
false,false,69.8139477485212,
false,false,68.93396737501541,
true,false,88.29709619621991,
false,true,26.84248560608554,
false,true,31.01223692018322,
false,false,70.70690092808373,
true,false,93.28139258272046,
false,true,23.339718933070923,
false,true,25.79743494214334,
false,true,30.736445116688348,
false,false,68.20749671009435,
false,true,34.112648298298645,
true,false,88.08640473593803,
false,true,33.16566952473242,
false,true,31.615334225809242,
false,true,27.613427801932897,
true,false,90.59348201269353,
false,true,39.29183238544228,
false,true,25.711588232496158,
false,true,32.90237116190467,
false,false,69.83749065511618,
false,true,27.143011417152014,
false,false,67.90487376751088,
false,true,26.516118714581836,
false,false,72.5867702878355,
false,false,62.727122437905194,
false,true,22.08534356767422,
false,true,27.77383394388466,
false,true,26.59972824973313,
false,true,26.324671272565283,
false,false,69.55210184002843,
false,false,72.03858778797961,
false,true,30.56410313370811,
false,true,33.86921580777466,
false,true,35.14514302407649,
true,false,90.74942556977992,
false,true,37.85332382307657,
false,true,26.985256728462268,
false,true,29.064194521816844,
true,true,66.68748632037378,
false,false,69.27314976606829,
true,false,88.32142547198148,
false,true,32.95426164730583,
false,false,67.83233149607202,
false,false,69.2459668238468,
false,false,72.6718977941116,
false,true,31.023294793400716,
false,false,70.03943241735115,
false,false,71.62330947755954,
true,true,63.95817640625458,
true,false,92.50228132315455,
false,true,34.062259887675175,
true,false,89.56777274773846,
true,false,89.58630598471801,
false,true,31.74511291096406,
false,false,69.26127298513829,
false,false,68.64411886558,
false,true,30.8947429166024,
false,false,66.05987602186286,
false,false,72.19070691747099,
false,false,73.05640360915427,
false,false,72.5167626089608,
true,false,94.3929236329839,
true,true,75.68097136014097,
false,true,30.803535244802102,
false,true,30.161412838204523,
false,true,32.748664831359086,
false,false,64.2073334837056,
false,false,69.59730179530213,
false,false,71.7889276569178,
false,true,28.084696327229015,
false,true,35.239494113411446,
false,true,29.182032756848926,
false,false,70.94902367627826,
true,false,86.77506754136009,
false,false,67.78757125713943,
false,false,67.71661184213802,
false,false,71.1469250696522,
true,true,67.89589973543931,
false,false,72.31255140566874,
false,true,26.021210494615804,
true,false,89.23501942138044,
true,true,68.52086990435,
false,true,33.171340088188295,
false,false,66.1185755016763,
false,true,29.470934835617797,
false,true,34.41614628277057,
false,false,66.9349945951269,
false,false,68.4164824396726,
true,false,90.98995906490015,
false,true,31.056278692105792,
false,false,68.74982164233171,
false,false,67.95899022785531,
false,false,70.17209484809024,
false,true,25.19077671296025,
false,false,72.56988024462844,
false,true,24.93973219072594,
false,false,67.24537056196549,
false,false,71.55174980288272,
true,false,87.46904969844825,
false,true,30.37484405102692,
false,true,23.774204439933328,
false,true,26.887810497838526,
false,false,73.35998826714255,
false,true,32.84695995614332,
true,true,70.44065463758464,
false,false,73.20118057964191,
false,false,71.36770444294073,
false,false,71.09600295195857,
false,false,69.54668802709656,
false,true,25.495287709218676,
true,false,89.2863011216228,
false,false,71.55399992074122,
false,false,69.61421985721284,
false,false,73.04300336246796,
false,true,31.456405693705438,
false,false,70.00420744492224,
true,true,73.11993333515989,
false,true,28.05306645225509,
true,true,73.62279412840903,
false,false,68.19579789405518,
false,false,70.33289176364262,
false,true,26.655849930908854,
true,true,77.19257932858076,
false,false,72.68908124686027,
false,true,29.33226144638387,
false,true,29.992049729763288,
false,true,38.141907713817695,
true,true,79.46974284029629,
false,false,75.22452164212356,
false,true,29.215568973870496,
true,false,89.90382710291809,
false,false,71.34307189342502,
false,false,69.51680932481902,
false,false,71.4959998384452,
false,false,69.60044947612788,
false,false,68.75234197585745,
false,true,27.50027092693091,
false,true,27.25963235371792,
false,true,30.440144820524495,
false,false,64.3041962361827,
false,true,29.71186837156433,
false,false,64.55213477947133,
false,true,29.391556082421857,
false,false,68.86986715179853,
false,false,65.80180170557088,
false,false,67.2467667146287,
false,true,34.08768114495608,
false,false,69.37863179853346,
false,true,29.961542643151553,
false,true,31.052991549867965,
false,true,29.150647393442007,
false,true,32.053485841495245,
false,false,69.05802841721228,
false,false,71.63244710742728,
false,true,37.874298053196036,
true,true,64.02815336915926,
false,false,67.35796021846866,
false,true,24.552871131665967,
false,true,28.452771057460943,
false,true,30.75558829412974,
false,true,24.53240812531436,
false,true,30.406094977451424,
false,false,72.75153692378456,
false,true,24.42013654128609,
false,true,27.542825812463104,
false,false,68.64736316271333,
false,true,29.48330930589271,
false,true,34.36948777346146,
false,true,39.219975977181534,
false,false,67.92156514578909,
false,false,72.40832422855944,
false,true,32.40247660897303,
false,false,68.56194417927544,
false,true,28.988226610188853,
false,true,28.843290950030244,
false,false,70.1676239409559,
false,false,69.2285400931074,
false,true,31.463821681585607,
false,false,71.10720170838724,
false,false,67.59913438615597,
false,true,30.509198798569262,
true,true,72.79629551312402,
true,false,90.98429944257744,
false,false,69.59243374010981,
true,false,90.92269519639639,
false,false,71.62735739616167,
false,false,66.48919022204765,
false,true,32.10768982159156,
false,false,66.76569648873068,
true,false,88.01484328280229,
false,true,37.634720592755926,
false,true,31.80534445052922,
false,false,68.55971923411687,
true,true,78.00768732902407,
false,true,39.016843221036005,
false,true,23.093530581211468,
true,false,88.1991827517129,
false,false,72.65225240196335,
false,true,29.748378602021315,
false,false,68.94371580779303,
false,true,34.219795573439455,
true,false,87.94538392105453,
false,false,72.05518111455288,
true,true,68.35379554286048,
false,true,36.02899375580391,
false,true,30.20623233885283,
false,false,72.07889999276993,
false,false,70.3301082536288,
false,true,36.29593577476993,
false,false,69.31937156372128,
false,false,69.52773680782418,
false,false,73.17546901490103,
false,true,30.147450921844577,
false,false,71.1834826357271,
false,false,71.81699090207043,
false,false,70.62995111837346,
false,false,69.22197588759686,
false,true,25.023438628654525,
true,true,68.88517219169985,
false,false,66.75267609967814,
true,false,91.62742849931853,
false,true,34.37253628070325,
false,false,71.14094152711299,
false,true,33.38331166898509,
true,false,84.35515297829092,
false,true,37.765237975095516,
false,false,69.06743607502891,
false,true,26.264445353807204,
false,false,74.09598524344244,
false,true,24.668821962497237,
true,true,61.60868222070142,
false,true,40.06586310492209,
false,false,70.29135302079543,
true,false,86.75576529474989,
true,true,70.02654720078246,
false,true,29.745661664180943,
false,true,37.67931180208142,
false,true,27.41678484547164,
false,false,72.46338429550468,
true,false,91.0901611253451,
false,false,66.9827944608466,
false,true,25.979929429660597,
true,true,68.79389701425542,
false,true,29.039031428741986,
false,true,35.947403222828335,
false,true,29.267354892260162,
true,false,94.8626561142005,
false,true,30.11644949345229,
true,false,90.29607225332855,
false,true,33.921738809750195,
false,true,32.2861914969829,
true,false,92.84356285290704,
false,false,66.96449464180625,
false,true,31.446548657022884,
true,true,64.02170128590376,
false,true,20.22969127326515,
true,true,70.57110879712761,
false,true,30.083385904805265,
false,false,70.62706409866048,
false,false,68.09389908395711,
false,true,29.440126175003357,
false,true,26.441338000451402,
false,true,19.44910073663386,
true,false,90.37286263408255,
false,true,33.774333747145896,
false,false,72.38554335353899,
true,false,92.05530194469787,
false,true,34.13046193883527,
false,false,67.96692811741566,
true,false,88.25747595501417,
true,true,64.63243970863202,
false,false,70.2549828006218,
false,false,71.39395718894038,
false,true,28.22255428170779,
true,false,90.6436847993234,
false,true,28.402356355754655,
false,false,67.82146148112548,
true,false,90.30391797760052,
false,true,36.181970201983006,
false,false,69.081496362475,
true,false,88.1316309994325,
false,true,36.06636947148604,
false,false,67.24488355320456,
false,true,39.274316796513716,
false,false,71.16635194068832,
false,false,71.65715107860329,
true,false,89.64495872009287,
false,false,71.02697641385365,
false,false,72.49268325471247,
false,true,27.08892621948198,
false,true,26.163900435739325,
false,false,69.92072631274831,
true,true,75.4461012221376,
false,false,68.02017554961505,
false,true,26.739747428466252,
false,false,69.5809290698996,
false,false,68.79381763242017,
false,false,72.47656723534213,
false,true,24.5328150879762,
false,false,68.19872776070297,
true,false,88.11654430853613,
false,true,28.51795806187844,
false,false,71.78876378572213,
false,true,32.992828109404115,
false,false,70.73487575217179,
false,true,33.794546641108134,
false,true,29.601563914055593,
true,true,75.01183689883943,
true,true,68.88493606514027,
false,true,32.222436842646026,
false,true,28.588188799210695,
true,true,72.0094821033922,
false,false,70.17916647132174,
true,true,71.52072091828398,
false,false,68.93943672320543,
false,true,31.05750373566059,
false,true,34.48539729894721,
false,true,25.919873942753576,
false,true,25.970339015681425,
false,false,69.99913744595804,
false,false,70.08085578119777,
false,true,27.128293221973276,
false,false,68.55264744538432,
false,false,68.02188513493903,
true,true,73.24279176238103,
false,false,69.90425285011206,
false,true,28.648788207399996,
false,true,26.520572006129335,
true,false,88.61095475545426,
false,true,25.75181988398428,
false,true,33.387602876282244,
true,false,92.16354589564078,
true,false,91.20550292054497,
false,false,73.0257337406327,
true,false,87.11651457555094,
true,false,87.06344107592756,
false,true,32.37548717720074,
false,true,18.106558851546406,
false,false,68.18781579188555,
false,true,26.85628228473194,
false,true,29.793057168444843,
false,true,23.087560271487106,
true,true,68.23117212858155,
false,false,67.61669312813831,
false,false,76.17004430429812,
false,false,71.85739434786692,
false,true,23.302131060142464,
false,false,66.92485321666118,
true,false,92.41751204194556,
false,false,68.35555990271224,
false,true,27.034034641763995,
true,false,93.19955435374642,
false,true,26.991170197848987,
false,true,32.010482682358365,
false,false,70.59743887888831,
false,false,68.45645350165826,
false,false,67.33927713079277,
false,true,28.194901138598826,
false,true,30.56255585294518,
true,false,90.58821196749221,
false,true,33.679898934756274,
false,false,74.7982557190062,
false,true,32.36852629287388,
true,true,67.41834457276946,
false,true,30.1800536578553,
false,true,26.215076586145155,
false,false,67.26968634306434,
false,false,72.05327812176164,
false,false,68.77973313288508,
false,false,71.21760047326511,
false,true,24.771900698743057,
false,false,71.61567771460042,
true,false,88.02448731646561,
false,false,70.12478310722923,
false,true,33.01848323872938,
false,false,73.63306113462872,
false,false,71.76036120738685,
true,true,72.0319234450974,
false,true,30.430413073477247,
false,false,72.92226468516382,
false,true,32.747285308279,
true,false,91.42657989191731,
false,true,28.059431179335746,
false,true,23.050695705330625,
false,false,71.24187561601853,
true,true,68.30595455957034,
false,true,30.300957005316853,
false,true,35.89631697869214,
false,true,32.75132007355206,
false,false,67.47321479768956,
false,false,69.76493296722604,
false,true,41.41291505355336,
false,true,28.25575773980704,
false,true,35.138999417279756,
false,true,24.581269611043858,
false,false,70.55455080684906,
false,true,33.46071809197255,
false,true,31.263592046514386,
false,true,33.15929726186076,
false,false,66.9025967644502,
false,true,32.86090925963815,
false,true,29.19883791382551,
false,false,71.32065204137307,
false,true,28.411044518870078,
false,true,21.72758599421541,
false,false,66.30960643195394,
true,false,90.17263791733505,
true,false,90.96812938041082,
false,false,70.29333363553359,
false,true,28.271884994204704,
false,false,69.76888417148045,
false,true,28.94383527896371,
false,false,70.7172385491836,
false,true,26.228197317744616,
true,false,87.92070601666404,
false,false,70.09599744153485,
false,true,32.78991833506294,
false,false,68.13696511143745,
false,true,28.026938839357772,
false,false,66.87248713995092,
false,true,31.460240544120907,
true,true,73.08286804015727,
true,false,86.66523141852362,
false,false,69.97605688844442,
false,false,68.36938018851957,
false,false,71.48265684665897,
false,false,71.85414951254063,
false,false,67.18153137925022,
false,true,30.115647664487238,
false,false,73.74850679772852,
false,false,69.35337131459626,
false,false,73.71827353067407,
false,false,65.39213031326935,
false,false,68.8065011749974,
false,true,31.71149321875378,
false,false,74.09818691336734,
false,false,66.27789597485292,
true,false,93.52968676607864,
true,false,89.1213933827983,
false,true,31.68219976667486,
true,true,64.93663257123322,
false,false,67.36925393872569,
false,false,71.68827367398053,
true,true,74.7972658200022,
true,false,90.20530268861116,
false,true,33.726871449013444,
false,false,68.48985872711013,
false,false,72.14378539723083,
false,true,36.47137252311265,
true,false,86.9951925494144,
false,true,28.726645513856262,
false,true,26.906184090053276,
false,false,65.66932672102351,
false,false,67.35268351456284,
false,true,32.92243850199309,
false,true,25.19550653685556,
false,true,27.740637302588148,
false,false,64.25218097593282,
false,false,64.44376979312233,
false,false,68.90000396778193,
false,false,64.97165510831249,
true,false,89.3175476215111,
true,false,92.13612975717538,
false,false,70.24045009979969,
false,true,34.32282232924575,
true,true,63.66737317516821,
false,true,32.03883167644501,
false,false,69.41984783845338,
false,false,69.51721158510668,
false,true,33.0006687525622,
false,true,28.21272349675254,
false,true,34.54821243639708,
false,true,30.036833753704727,
false,false,74.93435455643538,
false,false,69.70740675151565,
false,true,23.5686586091153,
false,true,40.3805989348931,
false,true,26.999256677885757,
false,true,29.961171252487578,
false,false,68.03266768151782,
true,true,68.085713396209,
false,true,27.947026864150214,
false,true,27.15912155446373,
false,true,29.84470243531973,
false,true,26.906452012542154,
false,false,71.1458376296323,
false,false,64.87508177610901,
false,true,25.799802702557745,
false,false,70.13739654099106,
false,false,72.98349459586808,
false,false,70.87155643019186,
false,false,72.23409331463387,
false,false,68.8377682812026,
false,true,32.280275620642485,
false,false,69.8906210718202,
false,false,69.96538137921864,
false,false,67.27486016118,
false,true,29.710037252948187,
true,false,88.74328566223066,
false,false,66.78080525252547,
false,true,32.71387846656709,
true,true,65.90112822879438,
false,true,32.72649057693337,
false,true,31.977130665400665,
false,false,70.39526164293329,
false,false,67.93279017928006,
true,true,73.57429341235081,
false,false,71.85206828477355,
false,true,26.36713742861318,
false,true,28.617460011559434,
false,false,68.60949657029569,
true,true,68.99051472013637,
false,true,32.82308651421058,
false,false,69.41209154184432,
false,true,23.605533071228876,
true,false,87.70050784810985,
true,false,87.35549695380672,
false,false,70.72073256732398,
false,false,69.6787283069711,
false,true,31.927941514856755,
true,true,66.98353232455972,
true,true,65.60972532081749,
false,true,33.343895714023134,
false,false,70.71498647105665,
false,false,68.73848004743671,
true,true,70.20333363390543,
false,false,71.79997022345403,
false,true,21.970025111302753,
false,false,70.82984412538704,
false,true,28.350928311739032,
false,true,24.610594923326854,
false,false,71.99093009258839,
false,false,72.59335941805429,
false,true,30.541765156895654,
false,true,34.47827798599313,
true,false,89.93435626990528,
false,true,28.765838287737417,
true,false,91.13747375162878,
false,false,70.68251661175798,
false,false,71.06636616911014,
false,false,73.62689389692541,
false,false,66.49518047043703,
false,false,72.20380126793073,
false,true,26.506345544455385,
false,true,32.57321047958094,
false,true,25.35302890110581,
false,false,71.15994666749714,
false,false,68.44253803802874,
true,true,70.49530949538631,
true,true,71.85258276201077,
false,true,29.024393518507026,
false,true,22.556987922515784,
false,true,28.294611219014342,
false,true,27.426863866367142,
false,true,28.97631408625394,
false,false,65.65128327920672,
false,true,25.09623561234596,
false,false,68.27354725581182,
false,false,72.25256339260308,
true,true,71.57167837630926,
false,true,29.791805177692332,
false,false,68.49183395977596,
false,false,69.01788838932339,
false,false,70.09127931499107,
true,true,74.65056908330082,
false,true,25.18909313902718,
false,true,31.264524980134386,
true,false,90.98547880382498,
false,true,31.309278141090545,
false,true,28.96982010139476,
false,true,24.47644808353419,
true,true,67.43788378103253,
false,false,70.43275332504261,
false,false,71.55410171563479,
true,false,92.69457514283874,
false,true,30.894019639459124,
false,true,27.318900311049042,
false,true,32.39936460523417,
false,true,25.532135898467537,
false,true,30.981625060990307,
false,true,28.372505764112354,
false,false,69.55751480524006,
true,false,84.18478668475042,
false,true,36.75189801356675,
true,false,91.33057848173047,
false,true,26.79382299506878,
false,true,25.38333191223066,
false,false,70.199793569581,
false,true,26.55241579624171,
false,true,28.07988466997027,
false,false,67.74182526819588,
false,false,75.57456531758639,
false,false,72.6795432089035,
false,false,70.01996451166092,
false,false,65.99892665885162,
true,true,62.647838135455615,
false,false,69.92558315418219,
false,true,29.293247469913595,
false,false,69.16271696900363,
false,false,68.81066950291321,
true,true,66.46716010183339,
false,true,25.14654782856626,
false,false,71.94953115868962,
false,true,38.39699793658973,
false,false,69.65153056154348,
false,false,69.018426076893,
true,false,93.78645901971929,
false,true,22.771853885692686,
false,true,33.345880114918636,
false,true,31.731314417237286,
false,true,28.20062439166957,
false,false,70.692090494839,
false,true,29.364526215100803,
false,false,68.37485020692694,
false,false,72.03777784865952,
false,false,68.01915603100029,
false,true,28.130411984675394,
false,true,35.645662888835446,
false,false,72.56201187600423,
false,false,69.75435514244347,
true,false,89.13773393416494,
true,true,63.766580864356534,
true,true,66.28839868749535,
false,false,71.01154622780828,
false,false,67.68169970919767,
false,false,71.58083262667728,
false,true,31.64776007171871,
true,false,91.35939884258339,
false,false,71.92666620639214,
false,false,71.86151488968555,
false,true,27.36651292461407,
false,false,72.93737801454107,
false,false,69.82736664976073,
false,true,34.25380421751511,
false,false,70.02379279478896,
false,false,70.38244270996333,
false,true,22.676943797380993,
false,false,68.45993982582077,
false,false,68.23232148933812,
false,false,75.86626891464857,
false,false,70.18849029529618,
false,true,28.67062815271529,
false,false,69.74551469401047,
false,true,27.717116817755965,
true,true,69.71350969903509,
false,true,31.599050576951807,
false,false,66.95543446884228,
false,false,68.61978059388865,
false,false,75.37504606240448,
false,true,35.02319068707534,
false,true,30.055197240181347,
false,true,23.739249548422052,
true,true,71.09592815869937,
false,true,29.728127926649233,
false,false,65.54635273222,
false,false,69.59285298619216,
false,true,28.222126024960588,
false,true,32.48352795836894,
false,false,69.42629259100151,
false,false,65.64869555192914,
